Vehicle_ID,Make,Model,Year,Region,Vehicle_Type,Battery_Capacity_kWh,Battery_Health_%,Range_km,Charging_Power_kW,Charging_Time_hr,Charge_Cycles,Energy_Consumption_kWh_per_100km,Mileage_km,Avg_Speed_kmh,Max_Speed_kmh,Acceleration_0_100_kmh_sec,Temperature_C,Usage_Type,CO2_Saved_tons,Maintenance_Cost_USD,Insurance_Cost_USD,Electricity_Cost_USD_per_kWh,Monthly_Charging_Cost_USD,Resale_Value_USD
1366,Audi,e-tron,2015,North America,Truck,42.0,98.2,231,11.3,4.17,1337,13.3,226519,55.9,158,6.52,32.1,Commercial,27.18,1159,2121,0.29,728.07,15536
1367,Audi,Q4 e-tron,2023,North America,Sedan,117.9,77.3,640,45.2,3.33,380,16.12,107491,61.5,167,3.68,20.0,Fleet,12.9,958,881,0.28,404.31,30601
1368,Chevrolet,Bolt EUV,2019,North America,Hatchback,46.7,76.8,248,123.0,0.46,1187,23.18,142843,73.2,201,5.22,5.8,Commercial,17.14,203,2204,0.18,496.67,15274
1369,Mercedes,EQC,2023,Asia,Truck,98.3,97.9,511,162.7,0.68,462,19.49,129453,55.5,220,7.45,18.8,Commercial,15.53,1946,2042,0.35,735.89,31123
1370,Mercedes,EQC,2024,Australia,SUV,97.5,86.1,480,55.2,2.27,1119,13.47,23059,91.8,161,7.83,3.1,Personal,2.77,1285,2089,0.22,56.94,28685
1371,Audi,e-tron,2019,Asia,Hatchback,119.1,73.5,507,42.1,3.25,1034,22.63,69102,90.2,248,8.5,17.4,Personal,8.29,277,2081,0.1,130.31,29020
1372,Volkswagen,ID.4,2018,North America,Sedan,79.1,83.9,458,227.7,0.38,402,24.99,164852,57.7,157,6.11,27.1,Personal,19.78,936,2274,0.2,686.61,22800
1373,BMW,i4,2018,Europe,Hatchback,106.0,94.4,563,205.8,0.61,1365,12.54,52401,45.5,224,6.13,36.7,Personal,6.29,1127,1450,0.31,169.75,27725
1374,Audi,Q4 e-tron,2017,Australia,Truck,110.5,78.8,603,197.4,0.6,1407,20.01,165737,49.0,182,6.51,11.9,Fleet,19.89,1103,984,0.09,248.73,29186
1375,Volkswagen,ID.4,2021,Australia,Hatchback,52.0,91.9,217,94.8,0.59,1754,13.45,27625,97.0,236,9.57,29.0,Personal,3.31,1111,870,0.11,34.06,16582
1376,Audi,e-tron,2019,Australia,Hatchback,75.6,94.4,428,97.2,0.97,942,18.82,5599,53.1,221,7.36,-8.5,Personal,0.67,1827,2216,0.22,19.32,24891
1377,Audi,e-tron,2017,Europe,Hatchback,71.3,74.1,330,87.5,0.93,1022,20.34,56747,83.3,243,5.24,9.0,Commercial,6.81,1619,591,0.1,96.19,17527
1378,BMW,iX,2019,Asia,Sedan,44.2,77.1,209,200.7,0.25,1555,13.16,166468,30.8,164,5.31,-2.8,Fleet,19.98,1929,2305,0.27,492.91,16187
1379,Nissan,Leaf,2015,Asia,Truck,59.3,89.0,336,51.9,1.23,1619,19.41,55250,44.5,240,5.3,2.8,Personal,6.63,508,2152,0.21,187.67,18142
1380,BMW,i3,2021,Asia,Truck,63.9,76.6,333,160.1,0.49,654,18.32,215507,81.3,234,8.68,-2.4,Commercial,25.86,485,1922,0.11,361.91,20264
1381,Kia,Niro EV,2023,North America,SUV,59.1,83.2,274,85.1,0.78,235,18.25,134997,76.0,169,3.69,-6.7,Personal,16.2,818,669,0.28,574.86,22650
1382,Volkswagen,ID.3,2018,Asia,Truck,74.1,77.4,371,44.9,1.89,1799,15.39,120164,81.2,164,8.62,21.2,Personal,14.42,1483,736,0.19,292.81,19819
1383,Chevrolet,Bolt EV,2017,North America,Truck,116.5,75.7,685,106.9,1.31,210,19.87,175352,72.8,210,4.56,28.8,Personal,21.04,309,1960,0.32,929.13,26666
1384,Volkswagen,ID.4,2015,Asia,Hatchback,98.6,73.6,544,116.1,0.93,884,14.29,176357,93.2,248,4.1,-4.3,Commercial,21.16,1730,2024,0.28,588.03,24810
1385,Chevrolet,Bolt EV,2021,Europe,Hatchback,72.1,80.7,367,179.8,0.46,1460,23.09,14542,57.8,238,3.51,17.7,Commercial,1.75,1826,1653,0.28,78.35,24885
1386,Chevrolet,Bolt EV,2024,Asia,Sedan,106.2,79.8,573,21.8,6.12,1934,15.45,173892,97.7,183,8.93,-5.4,Fleet,20.87,1769,1454,0.18,402.99,33183
1387,Mercedes,EQS,2019,Australia,SUV,37.0,91.4,187,14.9,3.26,1934,21.87,130799,85.9,232,8.37,18.9,Commercial,15.7,1353,1252,0.13,309.9,14177
1388,Audi,e-tron,2023,Australia,Truck,38.5,76.6,192,213.6,0.2,251,21.43,85483,92.2,247,5.3,35.8,Fleet,10.26,1872,1173,0.22,335.85,14425
1389,BMW,iX,2018,North America,Truck,89.7,99.9,363,226.1,0.57,652,20.86,80440,38.5,173,7.1,4.7,Fleet,9.65,1915,1815,0.29,405.51,26725
1390,Nissan,Leaf,2020,Europe,Sedan,77.0,93.2,327,227.8,0.4,1972,15.14,11880,52.1,228,9.25,29.4,Fleet,1.43,892,1860,0.27,40.47,24174
1391,Hyundai,Ioniq 5,2015,North America,Sedan,83.5,93.5,459,147.6,0.73,1300,22.79,12322,84.6,192,4.08,31.1,Fleet,1.48,1500,1382,0.17,39.78,23056
1392,BMW,i3,2024,Asia,SUV,70.1,94.6,388,67.2,1.41,1515,19.73,34402,36.4,149,9.79,-4.3,Personal,4.13,847,645,0.27,152.72,26300
1393,Mercedes,EQS,2016,North America,Truck,47.2,77.7,214,165.2,0.4,1014,14.45,236030,87.3,232,8.25,8.5,Commercial,28.32,1162,1432,0.09,255.8,16764
1394,Tesla,Model Y,2019,North America,Truck,81.7,96.9,470,112.5,0.9,645,13.64,52611,94.8,141,9.7,3.9,Commercial,6.31,1671,2151,0.32,191.36,21818
1395,Volkswagen,ID.3,2021,Asia,Hatchback,85.6,91.2,484,220.8,0.45,1291,16.07,178933,49.4,154,5.66,23.5,Commercial,21.47,839,500,0.28,670.94,22865
1396,Nissan,Leaf,2021,Europe,Truck,43.6,77.4,241,26.9,2.17,738,20.41,215993,83.3,142,7.6,39.1,Personal,25.92,475,1554,0.34,1249.05,15216
1397,Kia,EV6,2021,Europe,Truck,42.5,83.5,202,198.1,0.29,1963,16.1,132419,67.7,182,7.27,-7.1,Commercial,15.89,1181,860,0.28,497.45,19059
1398,BMW,i3,2022,Asia,SUV,81.8,88.0,331,53.7,1.82,894,16.51,34152,84.1,180,9.27,35.5,Personal,4.1,1770,1429,0.35,164.46,27703
1399,Tesla,Model X,2016,Australia,Sedan,90.3,76.6,468,227.4,0.5,782,22.88,234975,42.4,134,8.27,37.0,Commercial,28.2,1153,521,0.16,716.83,21727
1400,Volkswagen,ID.4,2020,Asia,Hatchback,74.8,86.3,344,170.5,0.51,1258,21.9,228549,63.4,237,6.69,29.1,Personal,27.43,1092,1072,0.11,458.81,19884
1401,Hyundai,Kona Electric,2024,Europe,Hatchback,69.5,94.6,386,133.7,0.68,1473,20.51,235592,100.0,239,7.98,17.2,Fleet,28.27,1914,1486,0.11,442.93,24532
1402,Volkswagen,ID.3,2021,Asia,Sedan,74.5,99.8,366,27.3,3.13,629,19.46,103316,54.8,203,8.41,-3.1,Commercial,12.4,1290,2332,0.23,385.35,23707
1403,Audi,Q4 e-tron,2021,North America,Hatchback,113.0,85.0,612,63.3,2.01,1965,21.91,141850,32.4,195,9.43,-4.3,Personal,17.02,1707,809,0.08,207.2,30938
1404,Hyundai,Kona Electric,2020,Asia,Sedan,69.2,99.6,284,182.6,0.45,1822,15.1,205517,39.1,238,7.3,14.2,Personal,24.66,1193,1031,0.12,310.33,22884
1405,BMW,i4,2021,Australia,Hatchback,103.3,81.7,589,163.2,0.86,1030,21.96,135301,58.8,208,6.14,-8.8,Personal,16.24,827,1864,0.18,445.68,30868
1406,Audi,e-tron,2015,Europe,Truck,75.1,77.4,403,179.3,0.53,1478,15.34,119162,65.0,231,3.5,33.3,Fleet,14.3,647,746,0.17,258.96,18397
1407,Hyundai,Ioniq 5,2019,Australia,Sedan,89.5,89.6,512,44.5,2.49,999,18.24,31823,31.1,176,9.5,30.5,Personal,3.82,876,1034,0.31,149.95,25706
1408,Mercedes,EQS,2019,Europe,Sedan,64.8,94.1,309,59.9,1.51,760,23.16,138737,61.1,161,5.52,6.3,Personal,16.65,1518,1955,0.32,856.84,20910
1409,Kia,Niro EV,2015,Australia,Truck,64.0,72.3,257,79.9,1.14,735,18.23,8055,38.5,241,9.33,19.3,Fleet,0.97,1459,541,0.35,42.83,16542
1410,Mercedes,EQS,2017,North America,SUV,48.4,88.6,206,11.5,4.51,1938,17.85,133227,53.4,169,6.57,-7.5,Fleet,15.99,364,1949,0.18,356.72,17055
1411,Mercedes,EQC,2015,Asia,Sedan,32.3,91.2,150,54.1,0.72,1278,19.9,231733,96.2,150,6.16,5.9,Commercial,27.81,1758,2040,0.08,307.43,14181
1412,Nissan,Leaf,2016,Asia,Hatchback,118.3,71.2,607,186.7,0.83,1634,12.78,210237,89.0,248,6.78,-8.5,Personal,25.23,419,1527,0.26,582.15,31160
1413,Audi,Q4 e-tron,2015,Asia,Truck,47.0,82.3,199,50.8,1.14,598,13.21,90839,60.0,139,6.05,37.8,Fleet,10.9,1176,1760,0.27,270.0,15108
1414,Kia,EV6,2017,Asia,Truck,44.9,99.7,221,105.4,0.46,699,13.38,138745,89.2,221,8.38,-8.2,Personal,16.65,1930,2340,0.12,185.64,15746
1415,Mercedes,EQS,2024,North America,SUV,57.7,78.6,265,170.7,0.36,791,17.3,128793,41.3,241,9.52,15.2,Fleet,15.46,1949,865,0.18,334.22,18056
1416,Mercedes,EQS,2020,North America,Sedan,118.3,88.7,591,102.7,1.38,314,19.11,34044,62.5,246,8.35,15.0,Fleet,4.09,669,2263,0.12,65.06,29581
1417,Volkswagen,ID.4,2016,Australia,Sedan,91.0,95.2,494,225.4,0.55,1073,15.87,110858,74.7,222,6.18,37.1,Fleet,13.3,1242,1919,0.15,219.91,26035
1418,Nissan,Leaf,2024,Australia,Sedan,112.1,96.5,666,182.2,0.71,1045,12.14,164926,43.2,235,9.6,17.5,Commercial,19.79,1899,1154,0.27,450.5,32003
1419,Mercedes,EQS,2024,Australia,SUV,39.9,78.1,236,74.6,0.69,1750,12.68,19060,46.3,160,3.96,19.8,Fleet,2.29,1960,1841,0.16,32.22,14549
1420,Nissan,Ariya,2022,Asia,SUV,100.6,70.6,479,27.4,4.09,1397,22.3,183422,46.5,141,8.24,25.8,Commercial,22.01,1644,1470,0.27,920.32,25696
1421,Hyundai,Kona Electric,2022,Asia,Truck,72.0,96.9,343,107.5,0.79,911,22.11,227945,31.4,134,4.74,23.9,Personal,27.35,972,1290,0.35,1469.96,20637
1422,Mercedes,EQS,2024,Europe,SUV,104.8,89.4,537,100.3,1.42,404,19.04,213803,69.6,197,5.69,33.3,Commercial,25.66,1910,761,0.2,678.47,30433
1423,Tesla,Model X,2019,Australia,SUV,77.4,71.6,394,182.7,0.58,1199,20.36,48525,86.8,228,4.34,33.6,Personal,5.82,1591,1833,0.25,205.83,21086
1424,Volkswagen,ID.3,2016,Asia,Hatchback,66.5,71.2,314,214.1,0.35,1355,14.14,76762,43.8,173,4.64,26.7,Personal,9.21,1161,996,0.13,117.59,20320
1425,Hyundai,Kona Electric,2016,North America,SUV,115.4,71.0,686,219.1,0.66,1068,23.89,61938,85.5,178,3.61,16.9,Fleet,7.43,1870,1361,0.35,431.58,26112
1426,BMW,i4,2024,Europe,Truck,89.6,85.4,488,89.0,1.18,1311,17.29,126792,39.8,231,6.31,34.5,Personal,15.22,724,2442,0.09,164.42,29974
1427,Tesla,Model X,2017,Australia,Sedan,41.3,82.1,247,52.4,1.07,1056,23.47,64317,44.8,148,7.76,28.4,Commercial,7.72,1842,1388,0.35,440.28,16510
1428,Tesla,Model X,2017,Australia,Hatchback,51.1,81.9,250,231.2,0.26,1463,16.25,106051,59.2,135,4.55,-0.9,Commercial,12.73,1935,559,0.17,244.14,14217
1429,Audi,Q4 e-tron,2018,Australia,Truck,102.6,97.1,572,67.1,1.62,869,22.43,219062,65.0,156,4.48,14.9,Fleet,26.29,786,2222,0.17,696.09,24376
1430,Hyundai,Kona Electric,2015,Asia,Hatchback,92.4,82.0,446,78.1,1.38,829,19.17,8846,97.4,238,9.32,19.8,Fleet,1.06,1532,2049,0.23,32.5,24157
1431,Ford,Mustang Mach-E,2023,Australia,SUV,60.4,81.4,359,12.3,5.19,370,12.72,78247,63.4,203,4.34,9.3,Commercial,9.39,489,1786,0.34,282.0,18750
1432,Mercedes,EQC,2024,Europe,Hatchback,107.9,80.7,538,26.2,5.36,1903,19.68,34469,47.0,146,9.81,15.5,Personal,4.14,559,1901,0.24,135.67,30127
1433,Hyundai,Kona Electric,2015,Asia,Truck,84.1,70.2,395,156.2,0.57,1820,20.45,13673,67.4,156,7.9,39.9,Personal,1.64,546,823,0.31,72.23,23948
1434,Nissan,Leaf,2015,Australia,Hatchback,65.9,94.6,374,187.1,0.38,997,14.19,193577,34.1,184,7.28,33.8,Personal,23.23,331,2357,0.19,434.92,20034
1435,Ford,F-150 Lightning,2015,Europe,Sedan,31.3,93.7,176,63.9,0.66,386,16.3,179335,47.3,137,6.98,28.9,Commercial,21.52,1580,1256,0.16,389.75,10212
1436,Ford,Mustang Mach-E,2020,Asia,SUV,83.0,70.4,481,141.4,0.64,851,24.35,184241,65.5,179,5.58,33.1,Personal,22.11,1808,1915,0.11,411.24,26014
1437,Mercedes,EQS,2024,North America,Hatchback,103.7,87.2,420,31.7,3.79,851,16.83,75278,46.2,187,7.21,25.6,Fleet,9.03,248,1302,0.15,158.37,28262
1438,Nissan,Leaf,2015,North America,Hatchback,108.9,85.8,624,73.7,1.99,1525,18.63,21972,40.3,197,6.25,4.2,Commercial,2.64,1612,508,0.13,44.34,29460
1439,Nissan,Leaf,2015,North America,Hatchback,113.2,86.2,651,40.8,3.37,1185,22.2,186136,61.0,235,6.53,13.0,Personal,22.34,1392,2432,0.34,1170.8,27109
1440,Mercedes,EQS,2024,North America,Sedan,62.7,96.2,272,63.5,1.25,1347,19.55,149341,75.3,157,5.03,11.5,Fleet,17.92,1422,1639,0.22,535.26,19497
1441,Audi,e-tron,2016,Asia,Hatchback,64.6,88.7,315,104.8,0.73,1715,19.46,176656,31.7,221,3.89,26.3,Commercial,21.2,239,749,0.26,744.84,16205
1442,Mercedes,EQS,2021,Europe,Sedan,85.0,95.6,387,222.5,0.48,673,16.53,18348,36.9,195,5.92,-8.4,Commercial,2.2,1894,1116,0.23,58.13,25145
1443,Chevrolet,Bolt EUV,2023,North America,Truck,43.7,71.3,200,218.1,0.26,1354,20.74,153915,99.8,228,4.74,-2.2,Fleet,18.47,1420,608,0.12,319.22,20275
1444,Tesla,Model Y,2022,Asia,SUV,51.6,98.0,307,205.7,0.32,1372,14.71,237548,92.4,207,4.51,20.6,Personal,28.51,555,510,0.2,582.39,16661
1445,Tesla,Model S,2024,Europe,SUV,59.9,97.9,344,123.9,0.61,1414,24.6,147184,38.4,183,5.25,40.0,Fleet,17.66,998,1173,0.26,784.49,22648
1446,Kia,Niro EV,2020,Australia,Hatchback,106.1,70.3,471,170.1,0.68,1437,14.86,223530,55.3,190,3.85,20.9,Fleet,26.82,1812,1826,0.29,802.73,30806
1447,Chevrolet,Bolt EV,2019,Europe,SUV,79.7,93.7,352,93.2,0.93,327,21.3,204613,63.7,191,4.54,11.4,Personal,24.55,593,1191,0.2,726.38,20435
1448,BMW,i4,2017,Australia,Truck,30.0,73.4,142,23.7,1.73,729,23.51,183841,80.0,132,3.57,34.0,Commercial,22.06,772,2427,0.09,324.16,13781
1449,Audi,e-tron,2017,Europe,Hatchback,89.4,99.4,527,105.6,0.99,1774,13.91,129868,63.6,180,9.3,8.4,Commercial,15.58,1634,1898,0.1,150.54,25822
1450,Ford,F-150 Lightning,2022,Asia,Sedan,107.6,76.1,585,80.1,1.54,731,14.51,88481,46.4,211,5.76,1.3,Fleet,10.62,543,2059,0.21,224.68,31824
1451,BMW,i3,2020,Europe,Sedan,51.5,96.6,240,56.8,1.03,1773,19.44,199637,81.7,163,4.51,-1.8,Commercial,23.96,1599,2254,0.17,549.8,17616
1452,Hyundai,Kona Electric,2023,Europe,Sedan,68.8,91.8,370,59.9,1.61,500,20.63,175655,99.9,160,7.87,39.1,Commercial,21.08,491,834,0.24,724.75,21311
1453,Chevrolet,Bolt EUV,2022,Asia,Truck,54.2,87.1,319,82.5,0.85,1996,19.88,45459,59.3,189,8.69,28.8,Fleet,5.46,1535,1081,0.16,120.5,18794
1454,Volkswagen,ID.4,2017,Europe,Sedan,46.7,78.7,203,172.1,0.31,1510,21.48,248429,37.0,228,6.47,11.2,Commercial,29.81,288,1118,0.18,800.44,12685
1455,Chevrolet,Bolt EV,2024,North America,SUV,41.9,82.2,186,69.4,0.65,1548,23.4,8926,78.3,178,9.35,10.4,Fleet,1.07,937,2468,0.27,47.0,16766
1456,Chevrolet,Bolt EV,2017,Europe,Hatchback,119.2,88.4,564,72.6,2.31,209,23.3,215991,87.5,222,3.99,-9.8,Fleet,25.92,620,2343,0.32,1342.02,29555
1457,Volkswagen,ID.3,2020,Australia,SUV,72.9,73.7,316,214.7,0.37,1561,20.5,229420,71.8,231,5.65,-9.8,Personal,27.53,1421,1897,0.16,627.08,22052
1458,Tesla,Model S,2018,Asia,Sedan,115.8,95.3,523,158.3,0.79,1591,23.82,55581,61.9,228,8.93,9.0,Fleet,6.67,1604,1258,0.1,110.33,27603
1459,BMW,i4,2020,Australia,SUV,117.5,98.4,557,245.9,0.67,927,15.32,145701,39.1,185,6.53,6.8,Fleet,17.48,877,2488,0.19,353.42,32797
1460,Ford,Mustang Mach-E,2023,North America,SUV,65.3,83.9,271,143.2,0.58,1522,17.05,121190,99.3,238,6.3,12.9,Personal,14.54,718,522,0.26,447.7,21387
1461,BMW,i3,2024,Asia,SUV,78.5,78.3,391,115.4,0.89,1819,24.54,89170,33.7,143,6.51,29.9,Commercial,10.7,728,2060,0.21,382.94,26742
1462,Hyundai,Kona Electric,2020,Europe,Sedan,81.8,78.9,396,127.3,0.76,1808,16.91,122436,57.9,193,6.99,12.7,Personal,14.69,207,571,0.27,465.84,23004
1463,Nissan,Leaf,2021,Europe,Hatchback,37.2,95.4,154,246.0,0.19,649,12.68,106471,71.0,239,6.71,5.6,Fleet,12.78,517,1174,0.17,191.26,13349
1464,Ford,Mustang Mach-E,2019,Asia,Hatchback,94.3,99.3,546,80.7,1.49,1095,12.05,78654,37.0,182,3.86,35.6,Personal,9.44,366,1299,0.2,157.96,25888
1465,Ford,Mustang Mach-E,2023,Australia,Sedan,93.9,85.6,448,134.9,0.89,682,13.21,128935,70.1,191,3.61,17.6,Personal,15.47,1979,2449,0.2,283.87,25963
1466,BMW,i3,2018,Europe,Hatchback,110.9,83.5,615,51.0,2.94,621,12.79,211930,74.3,228,5.42,21.1,Fleet,25.43,876,1480,0.34,768.0,28745
1467,Ford,F-150 Lightning,2023,Europe,Sedan,97.2,85.2,435,143.9,0.86,1104,12.24,138976,32.1,248,4.77,39.8,Fleet,16.68,1209,2464,0.16,226.81,30251
1468,Hyundai,Ioniq 5,2024,Europe,Truck,90.9,73.8,519,70.9,1.62,1964,18.48,147398,63.1,218,6.82,13.4,Personal,17.69,507,1345,0.15,340.49,25116
1469,Kia,EV6,2019,Australia,SUV,46.9,86.0,209,215.2,0.25,1479,24.26,43541,41.2,136,6.02,-2.0,Fleet,5.22,831,1962,0.35,308.09,14046
1470,Chevrolet,Bolt EV,2016,Europe,Hatchback,72.6,93.6,323,62.9,1.36,1144,12.92,232410,55.0,238,6.05,2.1,Fleet,27.89,1790,1166,0.22,550.5,21191
1471,Ford,F-150 Lightning,2017,Australia,SUV,42.9,79.9,221,155.0,0.33,561,21.54,132113,58.7,143,9.96,28.7,Commercial,15.85,625,1659,0.18,426.86,17416
1472,Ford,F-150 Lightning,2019,Australia,Hatchback,37.6,95.2,182,118.9,0.35,567,17.64,44440,44.8,185,4.4,8.3,Commercial,5.33,697,1992,0.1,65.33,16281
1473,Volkswagen,ID.3,2023,Europe,SUV,39.3,74.8,196,232.0,0.22,549,24.77,228966,48.9,211,9.03,-2.2,Personal,27.48,981,2222,0.27,1276.08,17563
1474,Hyundai,Ioniq 5,2019,Europe,Truck,104.6,96.8,457,40.8,3.1,611,19.88,66760,37.5,179,8.31,30.2,Commercial,8.01,1439,1085,0.19,210.14,28009
1475,Mercedes,EQC,2017,Asia,Truck,46.3,79.6,276,33.0,1.83,1786,13.11,242260,53.7,222,6.35,-1.3,Fleet,29.07,1675,1255,0.25,661.67,12954
1476,BMW,i3,2023,Asia,Hatchback,82.2,92.0,339,152.8,0.57,1728,17.23,186924,96.5,220,4.63,34.6,Fleet,22.43,1930,1989,0.15,402.59,25320
1477,Hyundai,Kona Electric,2020,Australia,Truck,52.2,91.5,293,96.7,0.73,1593,15.66,107341,98.5,205,4.87,-4.5,Commercial,12.88,1600,1447,0.27,378.22,18635
1478,Chevrolet,Bolt EUV,2018,Australia,Truck,73.4,83.9,370,238.7,0.36,1452,19.77,14946,99.8,141,6.82,31.9,Commercial,1.79,722,2432,0.13,32.01,20777
1479,Kia,Niro EV,2020,North America,SUV,47.5,90.7,275,50.1,1.31,737,15.49,81167,73.7,229,5.86,5.3,Commercial,9.74,1674,1498,0.24,251.46,15915
1480,Kia,EV6,2019,Asia,Sedan,98.7,96.1,398,69.2,1.97,787,14.01,52083,82.5,208,5.63,7.0,Commercial,6.25,336,1857,0.19,115.53,27850
1481,Audi,e-tron,2020,Asia,SUV,51.3,98.5,264,192.5,0.37,1790,12.75,202968,91.4,196,9.86,16.2,Personal,24.36,1197,1353,0.28,603.83,15731
1482,Nissan,Ariya,2021,North America,SUV,89.7,84.5,491,240.7,0.51,919,21.84,138472,59.0,148,6.05,-6.5,Commercial,16.62,1796,939,0.29,730.86,24550
1483,Ford,F-150 Lightning,2021,Asia,Truck,96.8,99.2,503,68.8,1.8,1310,24.44,84952,77.1,212,4.23,15.0,Personal,10.19,1456,891,0.12,207.62,30140
1484,Mercedes,EQC,2022,Asia,Sedan,100.7,73.4,548,103.2,1.36,1097,21.26,52165,46.5,223,6.77,-7.0,Commercial,6.26,264,1952,0.35,323.47,27948
1485,Ford,F-150 Lightning,2020,Australia,Sedan,56.0,71.9,320,86.0,0.87,368,15.96,22414,33.0,133,8.63,39.7,Commercial,2.69,1944,2119,0.26,77.51,21058
1486,Audi,e-tron,2024,Australia,SUV,50.6,74.3,294,170.9,0.37,1146,12.98,137270,84.1,211,9.67,6.9,Personal,16.47,1455,899,0.23,341.5,22545
1487,Hyundai,Ioniq 5,2016,Europe,Hatchback,109.3,72.1,501,176.5,0.87,1317,17.39,172708,76.9,154,8.03,15.4,Fleet,20.72,1340,698,0.29,725.82,28139
1488,Ford,Mustang Mach-E,2022,Asia,SUV,48.1,70.5,220,99.3,0.58,723,21.68,40587,34.9,221,7.61,18.8,Commercial,4.87,374,941,0.24,175.99,20837
1489,Volkswagen,ID.3,2023,Australia,Hatchback,107.8,70.7,599,163.0,0.8,432,20.14,105477,83.7,229,7.74,12.9,Fleet,12.66,1506,1150,0.3,531.08,27806
1490,Ford,Mustang Mach-E,2022,Europe,Truck,118.1,73.5,574,25.9,5.1,975,16.65,124123,58.7,155,9.76,17.8,Fleet,14.89,342,2199,0.13,223.89,29199
1491,Chevrolet,Bolt EUV,2015,Asia,SUV,55.6,90.1,256,22.9,2.67,593,18.34,23904,35.2,185,9.85,39.2,Commercial,2.87,558,1194,0.32,116.91,16607
1492,Volkswagen,ID.4,2022,Asia,Sedan,45.6,84.8,245,166.8,0.32,1169,14.81,158833,64.6,227,7.66,2.2,Fleet,19.06,746,1224,0.34,666.49,14883
1493,BMW,i3,2020,Asia,Hatchback,85.2,77.5,392,157.6,0.58,1652,22.18,219048,66.8,131,6.08,13.2,Commercial,26.29,1012,2322,0.24,971.7,23212
1494,Volkswagen,ID.3,2020,Australia,SUV,36.5,71.4,156,102.9,0.48,1738,12.47,98767,52.1,172,7.04,11.8,Commercial,11.85,588,634,0.32,328.43,12689
1495,Ford,F-150 Lightning,2016,Asia,Sedan,107.3,79.3,543,45.4,2.61,556,12.67,218392,31.8,176,7.82,8.6,Personal,26.21,1257,2289,0.29,668.7,24814
1496,Audi,e-tron,2024,North America,Hatchback,101.7,98.6,419,104.5,1.18,1098,20.27,31999,49.9,242,5.03,33.9,Personal,3.84,1306,2058,0.24,129.72,28369
1497,Hyundai,Kona Electric,2019,Australia,Truck,34.3,77.2,160,210.1,0.21,1415,14.37,162541,84.9,156,4.29,-9.9,Personal,19.5,1418,1781,0.1,194.64,12769
1498,Kia,EV6,2021,Australia,Sedan,88.6,82.7,394,27.7,3.84,915,17.02,218492,52.9,152,9.08,8.6,Commercial,26.22,993,883,0.11,340.88,26967
1499,Tesla,Model 3,2020,Asia,Hatchback,86.2,97.8,410,47.3,2.45,1038,22.13,215015,40.9,136,6.92,1.7,Commercial,25.8,1773,1416,0.18,713.74,23026
1500,Nissan,Leaf,2023,Australia,Hatchback,57.4,76.6,309,215.0,0.31,236,12.91,116282,65.7,230,6.8,32.0,Fleet,13.95,289,1529,0.22,275.22,18043
1501,Volkswagen,ID.3,2021,Europe,SUV,35.8,73.4,185,95.6,0.46,606,17.26,67335,76.3,206,9.98,29.3,Commercial,8.08,1687,770,0.15,145.28,15700
1502,Chevrolet,Bolt EV,2017,Asia,SUV,88.9,88.2,439,77.5,1.43,473,14.95,128516,81.7,189,9.31,2.8,Fleet,15.42,469,1639,0.31,496.34,26651
1503,Chevrolet,Bolt EUV,2019,Europe,Sedan,103.3,85.6,601,88.9,1.57,1094,17.68,223382,89.8,224,3.65,16.0,Personal,26.81,549,2268,0.3,987.35,28311
1504,Nissan,Ariya,2017,Europe,Truck,94.6,81.1,419,139.5,0.75,345,15.28,24958,56.9,196,5.84,-9.8,Fleet,2.99,829,1380,0.27,85.81,25941
1505,Chevrolet,Bolt EUV,2015,North America,Sedan,118.6,88.2,593,102.4,1.25,1242,14.48,26882,38.6,138,5.39,6.4,Commercial,3.23,998,1938,0.32,103.8,31014
1506,Chevrolet,Bolt EUV,2017,Asia,Hatchback,98.9,80.7,554,94.4,1.18,546,17.05,165544,97.9,147,9.45,36.2,Fleet,19.87,1840,1002,0.28,658.59,24214
1507,Volkswagen,ID.3,2021,Europe,Hatchback,83.9,75.4,360,12.0,7.48,1287,16.55,31885,72.0,238,9.54,32.8,Commercial,3.83,1580,1450,0.3,131.92,24931
1508,BMW,iX,2020,North America,Hatchback,66.1,75.7,324,235.8,0.31,1627,13.74,159342,95.6,155,6.83,-9.9,Fleet,19.12,1450,2218,0.11,200.69,18077
1509,Hyundai,Kona Electric,2015,Asia,Truck,54.5,70.2,254,119.3,0.54,583,23.13,30040,62.9,135,7.18,5.0,Fleet,3.6,555,1763,0.18,104.22,13446
1510,Hyundai,Ioniq 5,2023,Australia,Sedan,53.9,75.4,285,213.4,0.32,1226,16.45,183453,57.9,143,9.1,-8.2,Commercial,22.01,1751,1427,0.11,276.63,17406
1511,Nissan,Ariya,2018,Australia,Hatchback,99.2,84.6,547,61.5,1.72,687,14.57,170587,94.3,145,5.85,23.0,Personal,20.47,1693,876,0.28,579.94,25410
1512,Hyundai,Kona Electric,2018,Australia,Sedan,75.1,88.7,331,200.8,0.4,1726,17.51,220057,58.4,240,9.93,-0.3,Personal,26.41,303,2446,0.22,706.42,23753
1513,Chevrolet,Bolt EUV,2017,Asia,Hatchback,87.0,95.6,429,217.7,0.55,1089,16.33,238720,70.0,213,5.43,31.7,Personal,28.65,1545,870,0.09,292.37,23649
