"purchase_id","id","Age","Sex","Income","Purchase_Date","Region"
5182,200552,47,"M",848000,2022-08-01,"Пермский край"
3671,200142,58,"M",274000,2021-05-01,"Республика Татарстан"
4658,198384,40,"M",240000,2023-06-01,"Чувашская Республика"
1768,200917,45,"M",240000,2022-03-01,"Республика Башкортостан"
1678,199357,39,"F",373000,2023-11-01,"Пермский край"
4325,198988,41,"M",240000,2023-02-01,"Самарская область"
230,199060,51,"M",251000,2022-12-01,"Кировская область"
2573,200316,61,"M",381000,2022-10-01,"Самарская область"
4978,199588,47,"M",240000,2023-11-01,"Саратовская область"
4392,197879,53,"M",527000,2021-12-01,"Республика Татарстан"
3082,197996,53,"M",530000,2023-08-01,"Удмуртская Республика"
2816,198594,48,"M",633000,2021-05-01,"Самарская область"
359,197943,34,"M",369000,2023-09-01,"Нижегородская область"
114,197572,36,"M",277000,2021-01-01,"Республика Татарстан"
2132,201598,54,"M",264000,2021-06-01,"Саратовская область"
1378,199955,56,"M",490000,2023-03-01,"Саратовская область"
5392,199285,51,"M",592000,2022-04-01,"Нижегородская область"
1605,200256,42,"M",431000,2023-09-01,"Удмуртская Республика"
2420,198322,57,"M",240000,2023-02-01,"Республика Татарстан"
295,199645,46,"M",270000,2022-05-01,"Кировская область"
1351,200381,46,"M",528000,2023-07-01,"Республика Татарстан"
5138,200120,58,"M",406000,2022-10-01,"Республика Башкортостан"
1463,200831,53,"M",3e+05,2022-07-01,"Нижегородская область"
1716,202038,46,"M",377000,2022-10-01,"Самарская область"
731,198238,32,"M",271000,2021-10-01,"Удмуртская Республика"
1480,200756,51,"M",352000,2021-03-01,"Самарская область"
4424,198560,58,"M",438000,2022-10-01,"Саратовская область"
1781,200341,53,"M",775000,2021-03-01,"Республика Татарстан"
5163,197575,47,"M",572000,2021-08-01,"Ульяновская область"
5463,199193,50,"M",474000,2023-06-01,"Ульяновская область"
2225,202030,27,"M",240000,2022-04-01,"Республика Башкортостан"
3728,198686,55,"M",240000,2022-08-01,"Самарская область"
3541,201300,33,"M",425000,2023-06-01,"Удмуртская Республика"
3494,198023,44,"M",438000,2021-02-01,"Саратовская область"
4636,200214,39,"M",1177000,2023-10-01,"Республика Башкортостан"
1865,199184,50,"F",240000,2022-12-01,"Пермский край"
3068,200859,59,"M",757000,2022-01-01,"Республика Татарстан"
4594,199922,57,"M",442000,2023-12-01,"Чувашская Республика"
1067,200356,55,"M",579000,2023-07-01,"Республика Башкортостан"
61,200302,56,"M",478000,2023-07-01,"Республика Марий Эл"
3469,198354,54,"M",859000,2022-03-01,"Саратовская область"
2495,200022,59,"M",240000,2021-03-01,"Пензенская область"
213,197636,50,"F",294000,2023-02-01,"Нижегородская область"
1130,200915,60,"M",450000,2022-08-01,"Кировская область"
1005,199999,39,"M",309000,2022-09-01,"Самарская область"
3844,198639,51,"M",240000,2022-04-01,"Саратовская область"
116,202055,50,"M",240000,2023-01-01,"Чувашская Республика"
3434,201029,61,"M",496000,2021-05-01,"Самарская область"
2471,198029,49,"F",512000,2022-11-01,"Республика Башкортостан"
967,200871,44,"M",384000,2023-05-01,"Ульяновская область"
24,198493,53,"M",373000,2022-11-01,"Ульяновская область"
702,197748,59,"M",353000,2023-08-01,"Пермский край"
5311,201912,53,"F",733000,2022-06-01,"Саратовская область"
2488,197637,56,"M",667000,2023-02-01,"Нижегородская область"
3528,198159,47,"M",1122000,2021-01-01,"Оренбургская область"
3501,199731,58,"M",337000,2022-06-01,"Республика Башкортостан"
2565,200002,44,"M",563000,2021-02-01,"Самарская область"
1539,200651,58,"M",240000,2022-09-01,"Чувашская Республика"
38,201723,48,"M",311000,2023-06-01,"Самарская область"
245,200495,49,"M",487000,2021-01-01,"Республика Марий Эл"
5128,200102,46,"M",240000,2023-08-01,"Республика Башкортостан"
5448,198555,58,"M",364000,2021-03-01,"Нижегородская область"
503,198480,37,"M",409000,2022-06-01,"Республика Татарстан"
1852,201010,44,"M",379000,2022-01-01,"Республика Башкортостан"
842,200147,47,"M",603000,2022-01-01,"Оренбургская область"
2312,198028,46,"M",240000,2022-07-01,"Республика Башкортостан"
4530,198556,52,"M",277000,2023-10-01,"Республика Татарстан"
3374,200055,59,"M",319000,2023-09-01,"Пермский край"
3125,200847,61,"F",240000,2022-11-01,"Пермский край"
3311,200991,50,"M",240000,2022-08-01,"Республика Марий Эл"
2463,198314,38,"M",329000,2022-05-01,"Пермский край"
239,201159,45,"M",615000,2022-06-01,"Республика Татарстан"
1775,200246,54,"M",297000,2023-09-01,"Пермский край"
4117,197566,46,"M",487000,2021-11-01,"Оренбургская область"
2085,199541,51,"M",845000,2022-03-01,"Кировская область"
272,198756,41,"M",285000,2021-02-01,"Республика Татарстан"
2701,202310,47,"M",240000,2023-06-01,"Самарская область"
3657,201827,53,"M",240000,2023-07-01,"Республика Татарстан"
541,198955,52,"M",1081000,2021-02-01,"Удмуртская Республика"
586,197790,58,"M",432000,2023-09-01,"Нижегородская область"
70,201892,46,"M",257000,2023-07-01,"Республика Мордовия"
3605,199052,58,"M",577000,2022-04-01,"Кировская область"
5493,200801,52,"M",707000,2022-06-01,"Самарская область"
2430,201296,49,"M",311000,2022-04-01,"Оренбургская область"
5315,200811,52,"M",376000,2022-12-01,"Пермский край"
689,200864,60,"F",352000,2021-06-01,"Кировская область"
944,198937,54,"M",447000,2023-03-01,"Нижегородская область"
200,201979,49,"M",866000,2023-07-01,"Республика Марий Эл"
3888,201203,31,"M",309000,2023-11-01,"Оренбургская область"
2773,200731,55,"M",320000,2023-03-01,"Республика Татарстан"
2417,201089,45,"M",240000,2021-05-01,"Республика Татарстан"
4217,198649,40,"M",413000,2021-05-01,"Самарская область"
3580,200818,40,"M",456000,2022-08-01,"Оренбургская область"
2367,198607,50,"M",337000,2023-12-01,"Республика Татарстан"
2670,199113,30,"M",323000,2023-08-01,"Республика Татарстан"
1662,201557,37,"M",302000,2021-05-01,"Ульяновская область"
4429,200187,56,"M",248000,2021-12-01,"Республика Татарстан"
5151,197457,60,"M",433000,2023-09-01,"Республика Татарстан"
1930,199092,54,"M",335000,2021-05-01,"Самарская область"
964,197923,43,"F",240000,2022-04-01,"Республика Татарстан"
5001,198489,41,"M",455000,2021-03-01,"Нижегородская область"
3250,199396,60,"M",412000,2021-03-01,"Республика Башкортостан"
1131,201990,50,"M",240000,2022-04-01,"Республика Башкортостан"
3851,201040,54,"M",695000,2023-12-01,"Пензенская область"
4597,200321,53,"M",585000,2022-06-01,"Республика Татарстан"
163,199414,48,"M",988000,2021-09-01,"Нижегородская область"
90,201847,44,"M",520000,2022-03-01,"Самарская область"
1552,202407,46,"M",382000,2021-03-01,"Республика Мордовия"
3247,199356,61,"M",286000,2023-11-01,"Республика Башкортостан"
551,199362,58,"M",585000,2021-01-01,"Нижегородская область"
736,200770,47,"M",959000,2021-03-01,"Республика Татарстан"
3713,202399,51,"M",545000,2021-05-01,"Пензенская область"
3618,200558,47,"M",273000,2022-01-01,"Пермский край"
5247,202026,48,"M",457000,2022-10-01,"Пермский край"
4056,202185,47,"M",352000,2022-09-01,"Нижегородская область"
403,198292,54,"M",350000,2022-07-01,"Республика Башкортостан"
3651,201692,47,"M",240000,2023-07-01,"Республика Башкортостан"
1731,201315,55,"M",255000,2022-06-01,"Удмуртская Республика"
1204,201463,54,"M",421000,2021-03-01,"Республика Башкортостан"
3159,202229,43,"F",670000,2021-02-01,"Республика Татарстан"
5200,199633,56,"M",597000,2023-04-01,"Самарская область"
5234,201327,58,"M",672000,2022-10-01,"Чувашская Республика"
5352,197614,54,"M",409000,2023-01-01,"Республика Марий Эл"
